-114.800506590000	32.5920906100000
-114.812973020000	32.5594291700000
-114.789436340000	32.5559005700000
-114.812736510000	32.5225105300000
-114.812011720000	32.4943237300000
-111.072807310000	31.3291702300000
-108.209053040000	31.3340206100000
-108.209022520000	31.7845211000000
-106.529029850000	31.7844905900000
-106.488845820000	31.7477626800000
-106.425491330000	31.7518806500000
-106.349998470000	31.6981201200000
-106.280448910000	31.5602912900000
-106.250267030000	31.5459804500000
-106.204757690000	31.4652805300000
-106.077072140000	31.3977584800000
-106.004623410000	31.3916301700000
-105.954788210000	31.3641109500000
-105.939613340000	31.3182697300000
-105.869270320000	31.2881507900000
-105.772140500000	31.1674308800000
-105.735900880000	31.1624507900000
-105.601776120000	31.0814495100000
-105.560333250000	30.9920215600000
-105.501396180000	30.9661312100000
-105.491226200000	30.9419307700000
-105.401710510000	30.8886718700000
-105.399291990000	30.8521709400000
-105.342086790000	30.8421306600000
-105.308135990000	30.8121891000000
-105.292518620000	30.8262081100000
-105.260772710000	30.7970581100000
-105.217613220000	30.8055095700000
-105.219566340000	30.7861995700000
-105.196479800000	30.7918605800000
-105.178031920000	30.7698383300000
-105.158370970000	30.7707595800000
-105.161552430000	30.7536792800000
-105.113708500000	30.7467498800000
-105.064819340000	30.6885795600000
-105.004417420000	30.6844711300000
-104.975090030000	30.6134700800000
-104.921951290000	30.6053199800000
-104.868492130000	30.4932327300000
-104.867622380000	30.4428997000000
-104.848648070000	30.4181003600000
-104.856910710000	30.3875103000000
-104.819061280000	30.3749809300000
-104.811965940000	30.3354415900000
-104.765579220000	30.3031101200000
-104.751083370000	30.2629718800000
-104.708251950000	30.2364101400000
-104.687370300000	30.1672115300000
-104.687927250000	30.0842495000000
-104.707756040000	30.0522403700000
-104.693412780000	29.9763183600000
-104.675849910000	29.9550705000000
-104.686080930000	29.9216327700000
-104.571136470000	29.7784194900000
-104.531646730000	29.6915607400000
-104.544288640000	29.6823196400000
-104.513351440000	29.6354503600000
-104.497276310000	29.6393318200000
-104.398429870000	29.5722408300000
-104.382392880000	29.5431098900000
-104.336120610000	29.5211105300000
-104.313133240000	29.5330410000000
-104.212532040000	29.4837703700000
-104.214706420000	29.4543209100000
-104.166107180000	29.3947200800000
-104.108566280000	29.3748912800000
-104.052932740000	29.3288002000000
-103.974502560000	29.2972908000000
-103.783210750000	29.2660617800000
-103.779823300000	29.2257919300000
-103.759758000000	29.2329101600000
-103.722068790000	29.1846408800000
-103.649337770000	29.1577510800000
-103.555389400000	29.1585903200000
-103.471397400000	29.0851192500000
-103.474746700000	29.0652694700000
-103.454193120000	29.0723629000000
-103.432189940000	29.0445995300000
-103.366043090000	29.0205097200000
-103.347198490000	29.0445118000000
-103.330383300000	29.0413608500000
-103.343276980000	29.0248928100000
-103.311508180000	29.0254097000000
-103.316009520000	29.0073700000000
-103.290252690000	29.0017280600000
-103.285713200000	28.9789104500000
-103.268119810000	28.9955215400000
-103.250862120000	28.9804306000000
-103.191131590000	28.9849700900000
-103.165061950000	28.9705925000000
-103.117088320000	28.9834594700000
-103.100608830000	29.0587711300000
-103.086410520000	29.0555019400000
-103.074737550000	29.0925598100000
-103.036872860000	29.0982208200000
-102.997467040000	29.1778011300000
-102.954582210000	29.1757717100000
-102.918098450000	29.1928196000000
-102.914756780000	29.2167701700000
-102.896713260000	29.2085304300000
-102.867942810000	29.2221508000000
-102.873336790000	29.2426528900000
-102.907836910000	29.2582492800000
-102.883872990000	29.3506317100000
-102.842788700000	29.3581409500000
-102.845916750000	29.3731994600000
-102.818176270000	29.3984909100000
-102.832916260000	29.4105396300000
-102.831939700000	29.4391403200000
-102.802612300000	29.4857616400000
-102.808052060000	29.5227603900000
-102.774772640000	29.5465412100000
-102.767486570000	29.5957698800000
-102.741790770000	29.5959606200000
-102.741531370000	29.6358509100000
-102.694946290000	29.6727581000000
-102.671516420000	29.7439193700000
-102.627090450000	29.7353706400000
-102.574058530000	29.7540512100000
-102.566696170000	29.7707195300000
-102.546966550000	29.7450599700000
-102.512382510000	29.7655696900000
-102.513450620000	29.7834110300000
-102.387641910000	29.7610397300000
-102.363250730000	29.8458709700000
-102.317848210000	29.8779907200000
-102.264900210000	29.8671894100000
-102.258659360000	29.8508300800000
-102.244766230000	29.8625698100000
-102.244873050000	29.8465404500000
-102.224182130000	29.8405494700000
-102.182212830000	29.8455200200000
-102.180091860000	29.8249511700000
-102.140548710000	29.8009891500000
-102.069702150000	29.7863311800000
-102.032272340000	29.8039798700000
-101.986396790000	29.7988700900000
-101.976303100000	29.8164596600000
-101.930313110000	29.7842998500000
-101.853523250000	29.8071708700000
-101.823143010000	29.7888908400000
-101.819961550000	29.8113899200000
-101.805603030000	29.8038406400000
-101.807189940000	29.7804603600000
-101.781639100000	29.7905006400000
-101.709053040000	29.7632598900000
-101.663436890000	29.7699203500000
-101.645256040000	29.7541618300000
-101.625587460000	29.7695808400000
-101.576179500000	29.7698402400000
-101.545936580000	29.8115005500000
-101.538139340000	29.7593898800000
-101.458763120000	29.7888793900000
-101.447036740000	29.7496490500000
-101.399536130000	29.7690506000000
-101.417556760000	29.7468318900000
-101.374732970000	29.6992702500000
-101.363960270000	29.6508407600000
-101.306236270000	29.6529312100000
-101.307685850000	29.5777607000000
